	definition	examples	generated	evaluated_generated	num_generated	unique_generated	definition_overlap	examples_overlap	overlap
320	"Bei der ""Gegenüberstellung_Hauptsatz_Adversativsatz-Konstruktion"" handelt es sich um eine Variante des Adversativsatzes. Sie zeigt zwei gegensätzliche Propositionen an. Die Form des Satzgefüges mit einem ""Adversativsatz"" entspricht einem ""Hauptsatz"" sowie einem ""Nebensatz"", dem der adversative Konnektor vorangestellt wird. Die Konstruktion (Kxn) setzt sich aus einem der konstruktionsevozierenden Elementen (KEE) ""anstatt zu"", ""statt zu"", ""wogegen"", ""wohingegen"" oder ""während"" sowie den Konstruktionselementen (KE) ""Hauptsatz"" und ""Nebensatz"" zusammen. Das KEE bildet gemeinsam mit dem Sachverhalt_Adversativsatz den lizenzierten Bereich. Bei diesem handelt es sich um einen Adverbialsatz. Die ""KEE"" werden auf Position 0 im ""Nebensatz"" realisiert. Die Reihenfolge des ""Hauptsatzes"" und ""Nebensatzes"" ist variabel."	['Dass ein solches Verbrechen überhaupt möglich ist !', 'Dass er so was mitmacht !']	"[""Dass sie so plötzlich weggeschafft hat !"", ""Dass sie ihn zurückgewinnen könnte !"", ""Dass er das so ruhig gemacht hätte !"", ""Dass sie es so schnell gemacht hätte !"", ""Dass das möglich sein sollte !""]"	['Dass sie so plötzlich weggeschafft hat !', 'Dass sie ihn zurückgewinnen könnte !', 'Dass er das so ruhig gemacht hätte !', 'Dass sie es so schnell gemacht hätte !', 'Dass das möglich sein sollte !']	5	5	0,0	0,1111111111111111	0,1111111111111111
349	"Die ""Reduplikation_Nähe_N1_PRÄP_N1-Konstruktion"" gehört zur Familie der Reduplikationsstrukturen mit Präposition und wird verwendet, um die besondere Nähe von zwei oder mehr Instanzen darzustellen. Die Konstruktion erfüllt die Funktion einer Intensivierung, im vorliegenden Fall bezogen auf Nähe im räumlichen oder metaphorischen Sinne. Die Konstruktion ist teilschematisch. Die Kern-Konstruktionselemente (Kern-KE) ""Konnekt_1"" und ""Konnekt_2"" werden durch zwei identische, zählbare Nomen realisiert. Beide Nomen treten im Singular und ohne Artikel auf. Die Verbindung der beiden Kern-KE erfolgt immer durch das ""KEE"", die Präposition an, welche das einzige lexikalisch feste Element der Konstruktion darstellt. Sofern die Instanziierungen von ""Konnekt_1"" und ""Konnekt_2"" ein Teilelement von mindestens zwei unkoordinierten Ganzen bilden oder stellvertretend für diese stehen, werden jene zusätzlich zu ""Konnekt_1"" und ""Konnekt_2"" in Form der externen Kern-KE ""Figur"" und ""Hintergrund"" realisiert. Treten die beiden Entitäten nicht separat, sondern koordiniert bzw. zusammengefasst auf, wird stattdessen das externen Kern-KE ""Figuren"" annotiert. Weder ""Figur"" und ""Hintergrund"" noch die ""Figuren"" liegen im lizenzierten Bereich der Konstruktion. Zudem können sie nur unter der Voraussetzung wegfallen, dass die jeweiligen Referenten aus dem Kontext erschließbar sind. Je schwieriger von ""Konnekt_1"" und ""Konnekt_2"" auf die ""Figuren"" geschlossen werden kann, desto wahrscheinlicher ist eine idiomatische Lesart. Die syntaktischen Beschränkungen der Konstruktion hängen von den konkreten Nomen in ""Konnekt_1"" und ""Konnekt_2"" ab. Eine attributive Modifizierung ist in bestimmten Fällen möglich, jedoch nicht üblich."	"['""""Buffon , was für eine Blamage ! """"', 'Was für ein WM-Finale 2014 !']"	"[""Was für ein Kaffeefachmann !"", ""Was für eine schöne Blume !"", ""Was für ein Wetter heute !""]"	['Was für ein Kaffeefachmann !', 'Was für eine schöne Blume !', 'Was für ein Wetter heute !']	3	3	0,0	0,16666666666666666	0,16666666666666666
350	"Die ""Reduplikation_Kontinuität:N1_PRÄP_N1-Konstruktion"" gehört zur Familie der Reduplikationsstrukturen mit Doppelpräposition und wird verwendet, um eine kontinuierliche Abfolge identischer Entitäten zu betonen. Die Konstruktion ist teilschematisch. Die internen Kern-Konstruktionselemente ""Konnekt_1"" und ""Konnekt_2"" werden durch zwei identische zählbare Nomen realisiert. Die Verbindung der beiden erfolgt immer durch das ""KEE"", die Präpositionen auf, für oder um, welche jeweils das einzige lexikalisch feste Element der Konstruktion darstellen. Im Falle der KEE ""auf"" und ""für"" treten die Nomen in den Slots ""Konnekt_1"" und ""Konnekt_2"" stets im Singular und ohne Artikel auf. Ausschließlich dann, wenn die Kxn mit dem KEE ""um"" realisiert wird, können die in ""Konnekt_1"" und ""Konnekt_2"" realisierten Nomen im Singular oder Plural stehen. Unabhängig vom konkreten ""KEE"" ist eine Modifizierung von ""Konnekt_1"" und ""Konnekt_2"" nur in seltenen Fällen möglich, jedoch nicht üblich."	['Erstmals in der WM-Geschichte seit 1930 wird ein Turnier nicht im europäischen Sommer stattfinden , allen Protesten zum Trotz .', 'Zum Kapitalismus scheint es – allen Protesten zum Trotz – keine Alternative zu geben .']	"[""Obwohl die Warteschlangen am Flughafen enorm waren"", ""alle Bemühungen des Personals zu einem besseren Service hatten"", ""allen Protesten zum Trotz waren die Sichtbarkeit und Akzeptanz der politischen Meinung in der Gesellschaft gestiegen"", ""obwohl die Experten warnten, dass der Verkauf von Alkohol an den Schülern stets problematisch sei""]"	['Obwohl die Warteschlangen am Flughafen enorm waren', 'alle Bemühungen des Personals zu einem besseren Service hatten', 'allen Protesten zum Trotz waren die Sichtbarkeit und Akzeptanz der politischen Meinung in der Gesellschaft gestiegen', 'obwohl die Experten warnten, dass der Verkauf von Alkohol an den Schülern stets problematisch sei']	4	4	0,04	0,0	0,04
374	"Die ""Negation_Schlussfolgerung:nurweilX_NEG_Y-Konstruktion"" dient dazu, ein im Diskurskontext unterstelltes kausales Verhältnis zwischen zwei Propositionen zu negieren. Die Konstruktion markiert dabei das Grund-Relat als nicht hinreichend für die versprachlichte Folge bzw. Schlussfolgerung. Diese nicht zutreffende bzw. nicht aus der ersten Proposition ableitbare Folge ist oftmals die diskursrelevantere der beiden Propositionen. Die Konstruktion hat kein festes lexikalisches KEE, sondern ergibt sich strukturell aus der Abfolge der KEs, die jeweils unterschiedlich realisiert werden können. Der erste Teil der Struktur besteht aus einer ""Fokuspartikel"", die 'Ausschließlichkeit' signalisiert, gefolgt von einem ""Kausalmarker"", nach dem ein ""nicht_hinreichender_Grund"" steht. Den zweiten Teil der Struktur bildet die ""nicht_zutreffende_Folge"", die von einem ""Negator"" als solche markiert wird."	"['"" Der "" "" "" "" Think Tank "" "" "" "" ( Theater heute ) der Baumbauerschen Dramaturgie ist weg , jetzt kommt Tom "" "" "" "" Ich bin zwei Think Tanks "" "" "" "" Stromberg . ""', '"" Neun Seiten lang ist das Groß - Interview mit Boris "" "" "" "" Ich "" "" "" "" Becker im Innenteil . ""']"	"[""""Ich bin zwei Think Tanks \""Stromberg\""."" ""Amadeus Mozart hat sich im Theater heute als Komiker entpuppt."" ""Der Baumbauersche Dramaturgie ist weg."" ""Tom ist der Kopf der Baumbauerschen Dramaturgie."" ""Mit Stromberg auf der Bühne sind wir sehr erfolgreich."" ""Ich bin zwei Think Tanks \""Stromberg\"", aber ich bin noch besser als Tom."" ""Neun Seiten lang ist das Groß-Interview mit Boris \""Becker\"" im Innenteil.""]"	"['""""Ich bin zwei Think Tanks \\""Stromberg\\""."" ""Amadeus Mozart hat sich im Theater heute als Komiker entpuppt."" ""Der Baumbauersche Dramaturgie ist weg."" ""Tom ist der Kopf der Baumbauerschen Dramaturgie."" ""Mit Stromberg auf der Bühne sind wir sehr erfolgreich."" ""Ich bin zwei Think Tanks \\""Stromberg\\"", aber ich bin noch besser als Tom."" ""Neun Seiten lang ist das Groß-Interview mit Boris \\""Becker\\"" im Innenteil.""']"	1	1	0,029411764705882353	0,0	0,029411764705882353
379	"Mit der Konstruktion ""Entsprechung:Klammern"" wird verkürzt ausgedrückt, dass einem Begriff oder Wert ein anderer Begriff oder Wert entspricht. Dabei wird der erste Wert als ""Bezugsausdruck"" eines ihm unmittelbar folgenden ""Ausdrucks"" realisiert, der auf den zweiten Wert verweist. Der zweite Ausdruck steht in ""Klammern"". Wenn Instanzen der Konstruktion in einen Fließtext eingebettet werden, so übernehmen die ""Klammern "" - wie bei der Mutterkonstruktion ""Attribution:Klammern"" - die Funktion, den ""Klammerausdruck"" als Erweiterung seines ""Bezugsausdruck"" zu kennzeichnen (vgl. Ziem et al. 2023). Von der die Familie der syntaktischen Klammerkonstruktionen konstituierenden Konstruktion ""Sekundäre_Information:Klammern"" erbt die Konstruktion die Eigenschaft, dass der ""Klammerausdruck"" im Verhältnis zum Text außerhalb der Klammern, der ""Klammerumgebung"", als informationell nachrangig interpretiert wird (vgl. Ziem et al. 2023). Die Gleichsetzung findet in dieser Konstruktion vor allem auf sprachlicher Ebene, und zwar primär durch Abkürzungen und Übersetzungen, statt. Dabei kann die Gleichsetzung in beide Richtungen erfolgen: Der abgekürzte bzw. übersetzte Begriff kann sowohl die Position des ""Bezugsausdrucks"" als auch die des ""Klammerausdrucks"" einnehmen. Eine wichtige Funktion der Konstruktion kann also sowohl in der Nennung alternativer Begriffe als auch in der Erläuterung von Begriffen gesehen werden. Die Gleichsetzung kann auch zwischen nicht-sprachlichen Entitäten vorgenommen werden, etwa wenn einem Wert, der in einer bestimmten Einheit ausgedrückt wird, derselbe Wert in einer anderen Einheit zugeordnet wird. Mischformen treten z.B. dort auf, wo auf einen bestimmten Zeitpunkt Bezug genommen wird, der sich sowohl als syntaktische Fügung (nächste Woche Donnerstag, der zweite Weihnachtsfeiertag) als auch durch eine entsprechende Datumsangabe ausdrücken lässt."	"['Bis vor wenigen Jahren war sie pflichtschuldig zwischen Pannendreieck und Verbandskasten im Kofferraum versteckt .', '"" Das heißt , wir sind die "" "" "" "" eingetragene Lebenspartnerschaft "" "" "" "" eingegangen , wie man bis vor wenigen Wochen noch sagte . ""']"	"[""Bis vor gestern morgens war sie bei uns im Haus"", ""Bis vor wenigen Minuten hatte er eine Glühweinbombe getrunken"", ""Bis vor einer Woche hatte sie eine Stelle verloren""]"	['Bis vor gestern morgens war sie bei uns im Haus', 'Bis vor wenigen Minuten hatte er eine Glühweinbombe getrunken', 'Bis vor einer Woche hatte sie eine Stelle verloren']	3	3	0,1	0,0	0,1
381	"Die ""Komparativ:ADJ-eralsNP-Konstruktion"" gehört zu den Vergleichskonstruktionen und zeigt die Ungleichheit zweier Werte auf einer Skala an. Der Vergleichsausdruck umfasst das interne Kern-KE ""Dimension"" sowie die externen Kern-KE ""Verglichenes"" und die Nicht-Kern-KE ""Annäherung"" und ""Quantifizierung""."	"['ZEIT : Wir sind selbst ostdeutsche Männer , nur etwas jünger , und möchten mit Ihnen gewissermaßen von Ostmann zu Ostmann diskutieren .', '"" "" Es war eine brutale Schlacht von Mann zu Mann .']"	"[""Ein Mann ist ein Mann"", ""Ein Mann ist eine Frau"", ""Ein Mann ist eine Katze"", ""Ein Mann ist ein Baum""]"	['Ein Mann ist ein Mann', 'Ein Mann ist eine Frau', 'Ein Mann ist eine Katze', 'Ein Mann ist ein Baum']	4	4	0,0	0,0	0,0
392	"Die ""Konjunktiv:würdeV.inf-Konstruktion"" gehört zu den Konjunktivkonstruktionen und wird neben der Bildung der indirekten Rede dazu verwendet, die Potenzialität bzw. Irrealität einer Aussage anzuzeigen (vgl. Sode 2023:9). Die würde-Form wird in der Standardsprache vornehmlich dann gebraucht, wenn die synthetische Konjunktiv II-Form mit der Präteritumform im Indikativ identisch ist. Die Konstruktion setzt sich aus dem externen Kern-Konstruktionselement (Kern-KE) ""Subjekt"", dem internen Kern-KE ""Verbstamm"" sowie dem konstruktionsevozierenden Element (KEE) zusammen. Das KEE besteht aus dem konjugierten Hilfsverb ""würden"" und der Infinitivendung ""-en"". Im Falle des Partizips II wird das KEE durch die Zirkumfixe ""ge-en"" oder ""ge-t"" realisiert."	"['Enger als eng war schließlich die politische Beziehung der beiden bis zum Schluss , als Freunde gelten sie noch immer .', 'Dabei trifft das Motto "" Werden Sie reicher als reich "" an diesem Freitag ganz bestimmt auf jemanden zu .']"	"[""Zirkelischer als zirkelisch war sie bis Mitte des Sommers."", ""Leichter als leicht konnte er die Aufgabe erledigen.""]"	['Zirkelischer als zirkelisch war sie bis Mitte des Sommers.', 'Leichter als leicht konnte er die Aufgabe erledigen.']	2	2	0,0	0,0	0,0
488	"Die ""Superlativ:am_meisten/wenigstenADJ-Konstruktion"" gehört zu der Familie der Vergleichskonstruktionen und weist einem Wert die höchste oder niedrigste Stufe auf einer Skala zu. Die Zuweisung erfolgt durch den Vergleich einer Entität mit anderen Entitäten beziehungsweise einer (impliziten) Gesamtheit. Das konstruktionsevozierende Element (KEE) ""am meisten"" / ""am wenigsten"" wird stets vor der ""Dimension"" realisiert. Die ""Dimension"" benennt die Skala des Vergleichs, d.h. die Skala, auf der einem Wert die höchste Stufe zugewiesen wird. Neben dem ""KEE"" und der ""Dimension"" besteht die Konstruktion aus zwei weiteren Kern-Konstruktionselementen (Kern-KE): dem ""Verglichenen"" (die Entität, der eine Eigenschaft im vollen Ausmaß zugewiesen wird) und der ""Vergleichsmenge"" (die Menge an Entitäten, die über die selbe Eigenschaft in geringerem Ausmaß verfügen), welche allerdings häufig impliziert bleibt. """	"['» 2004 wurde die Formulierung › Du Schlampe ! ‹ in der ARD häufiger verwendet als die Formulierung › Stellenweise Glatteis ‹ . «', '"" Wenn Manni das mit dem Anlegen im ersten Anlauf mal wieder vermasselt hat , kriegt er von Peter ein deftiges "" "" "" "" Du Torfnase ! "" "" "" "" an die Fischerohren . ""']"	"[""Du bist der beste!"", ""Du bist unglaublich klug!"", ""Du bist der schönste Mensch auf der Welt!""]"	['Du bist der beste!', 'Du bist unglaublich klug!', 'Du bist der schönste Mensch auf der Welt!']	3	3	0,0	0,0	0,0
492	"Die ""Superlativ:am_meisten/wenigstenV-Konstruktion"" gehört zu der Familie der Vergleichskonstruktionen und weist einem Wert die höchste oder niedrigste Stufe auf einer Skala zu. Die Zuweisung erfolgt durch den Vergleich einer Handlung einer Entität mit anderen handelnden Entitäten beziehungsweise einer (impliziten) Gesamtheit. Das konstruktionsevozierende Element (KEE) ""am meisten""/""am wenigsten"" wird meist direkt vor der ""Verglichenen_Dimension"" realisiert. Die ""Verglichene_Dimension"" benennt die Skala des Vergleichs, d.h. die Skala, auf der einem Wert die höchste Stufe zugewiesen wird. Außerdem benennt die ""Verglichene_Dimension"" gleichzeitig auch die Handlung, die verglichen wird. Neben dem ""KEE"" und der ""Verglichenen_Dimension"" besteht die Konstruktion aus zwei weiteren Kern-Konstruktionselementen (Kern-KE): der ""Entität"" (die Einheit, die die in vollem/niedrigem Ausmaß zutreffende Handlung ausführt) und der ""Vergleichsmenge"" (die Menge an Entitäten, die die selbe Handlung in geringerem Ausmaß ausführen). """	['Aber vielleicht sollte er nicht Anti-Diät-Tag sondern Anti-Perfektionstag heißen .', 'Der ist zwar entgegen Reindls Vorstellung nicht Deutscher sondern US-Amerikaner , passt ansonsten jedoch optimal ins Anforderungsprofil .']	"[""Sie ist zwar nicht sehr hühnchenähnlich , aber sie hat einen hohen Geist von Wettbewerbswillen ."", ""Er ist zwar nicht sehr körperlich aktiv , aber er hat sehr starke Führungsfähigkeiten .""]"	['Sie ist zwar nicht sehr hühnchenähnlich , aber sie hat einen hohen Geist von Wettbewerbswillen .', 'Er ist zwar nicht sehr körperlich aktiv , aber er hat sehr starke Führungsfähigkeiten .']	2	2	0,0	0,2	0,2
498	"Die ""Superlativ:ART_meist-V.part.perf-Konstruktion"" gehört zu der Familie der Vergleichskonstruktionen und weist einem Wert die höchste Stufe auf einer Skala zu. Die Zuweisung erfolgt durch den Vergleich einer Entität mit anderen Entitäten beziehungsweise einer (impliziten) Gesamtheit. Der ""Determinierer"" steht stets vor dem KEE ""meist-"" (seltener: ""best-"", ""häufigst-""), an das die meist als Adjektiv realisierte ""Dimension"" angehangen wird. Die ""Dimension"" benennt die Skala des Vergleichs, d.h. die Skala, auf der einem Wert die höchste Stufe zugewiesen wird. Neben dem ""Determinierer"", dem ""KEE"" und der ""Dimension"" besteht die Konstruktion aus zwei weiteren Kern-Konstruktionselementen (Kern-KE): dem ""Verglichenen"" (die Entität, der eine durch die ""Dimension"" ausgedrückte Eigenschaft in vollem Ausmaß zugewiesen wird) und der ""Vergleichsmenge"" (die Menge an Entitäten, die über die selbe Eigenschaft in geringerem Ausmaß verfügen). """	"['Sie fanden dabei unter anderem heraus , dass die künstliche Intelligenz Blumen ebenso wie europäisch - amerikanische Vornamen mit positiven Begriffen assoziiert , wohingegen Insekten genau wie afroamerikanische Namen eher mit negativen Begriffen verbunden werden .', 'Möglicherweise müssen Amseln in der schnelllebigen Stadtwelt permanent mit neuen Situationen zurechtkommen , wohingegen das Landleben mit seinen gleichförmigeren Abläufen verlässlichere Lebensbedingungen bietet . "" ""']"	"[""Die Amseln in der schnelllebigen Stadtwelt müssen permanent mit neuen Situationen zurechtkommen"", 'Wohingegen das Landleben mit seinen gleichförmigeren Abläufen verlässlichere Lebensbedingungen bietet']"	['Die Amseln in der schnelllebigen Stadtwelt müssen permanent mit neuen Situationen zurechtkommen', 'Wohingegen das Landleben mit seinen gleichförmigeren Abläufen verlässlichere Lebensbedingungen bietet']	2	2	0,0	0,0	0,0
5	"Die ""Negation:NEG_Xund_schon_gar_nichtY-Konstruktion"" korreliert zwei Propositionen, die jeweils einen Punkt auf einem pragmatisch definiertem Maßstab markieren. Die erste Proposition ist pragmatisch stärker als die zweite Proposition; so zieht, pragmatisch betrachtet, die Wahrheit der ersten Proposition automatisch die Wahrheit der zweiten Proposition nach sich. Einfacher ausgedrückt: Ist die erste Proposition wahr, so muss die zweite Proposition ebenfalls wahr sein. Die erste Proposition ist darüber hinaus auch informativer als die zweite Proposition, da die erstgenannte pragmatisch betrachtet die letztgenannte einschließt, während diese wiederum die diskursrelevantere der beiden Propositionen ist. Die Konstruktion umfasst das konstruktionsevozierende Element (KEE) ""und schon gar nicht""/""und_erst_recht_nicht"", die internen Kern-Konstruktionselemente (Kern-KE) ""Negation"", ""Erstes_Konjunkt"" und ""Zweites_Konjunkt"" sowie das externe Kern-KE ""Fokuskontext"". Das ""Erste_Konjunkt"" geht dem ""KEE"" voraus, auf welches das ""Zweite_Konjunkt"" folgt. Der informationsstrukturelle Fokus liegt auf dem ""Ersten_Konjunkt"", das die Basis für den entstehenden Kontrast zwischen den zwei Propositionen bildet. Das ""Erste_Konjunkt"" und das ""Zweite_Konjunkt"" bilden jeweils einen Teil der beiden Propositionen ab. Das dritte KE, der ""Fokuskontext"", indiziert in der Regel den Rest der Proposition. Werden beide Konjunkte im Wechsel mit dem ""Fokuskontext"" kombiniert, können die einander gegenübergestellten Propositionen vollständig wiederhergestellt (oder: vervollständigt) werden. Im Gegensatz zum ""Ersten_Konjunkt"" und ""Zweiten_Konjunkt"" muss der ""Fokuskontext"" nicht zwangsläufig realisiert werden - wird der ""Fokuskontext"" nicht realisiert, drücken die beiden Konjunkte meist jeweils vollständige Propositionen aus. Darüber hinaus tritt das Kern-KE ""Negator"" auf. Der ""Negator"" negiert stets das ""Erste_Konjunkt"". "" Die zwei gegenübergestellten Propositionen sind hier die beiden Aussagen, dass Rösler nicht a) nach Berlin und b) ins Gesundheitsministerium wollte. Die Verwendung der ""Negation:NEG_Xund_schon_gar_nichtY-Konstruktion"" erfordert die Einstufung von Berlin (i.S.v. „Politik auf Bundesebene machen“) und Gesundheitsministerium (i.S.v. „Das Amt des Gesundheitsministers übernehmen“) auf einer 'pragmatischen Skala', was dazu führt, dass die Aussage Rösler wollte nicht ins Gesundheitsministerium als 'größere‘ Behauptung betrachtet werden muss als Rösler wollte nicht nach Berlin. Mit anderen Worten: Wenn Rösler schon nicht nach Berlin wollte, wollte er sicherlich nicht ins Gesundheitsministerium. Unter dem Aspekt der Negation wird die erste Proposition Rösler wollte nicht nach Berlin damit zur stärkeren der beiden kontrastierten Propositionen."	"['Boah , war der süß ! "" ""', 'War das eine Überraschung !']"	"[""Oh my God, das ist unglaublich !"", ""Wow, das ist unglaublich !""]"	['Oh my God, das ist unglaublich !', 'Wow, das ist unglaublich !']	2	2	0,0	0,16666666666666666	0,16666666666666666
500	"Die ""Superlativ:am_ADJ-sten-Konstruktion"" gehört zu der Familie der Vergleichskonstruktionen und weist einem Wert die höchste Stufe auf einer Skala zu. Die Zuweisung erfolgt durch den Vergleich einer Entität / Handlung einer Entität mit anderen Entitäten beziehungsweise einer (impliziten) Gesamtheit. Das konstruktionsevozierende Element (KEE) ""am_sten"" bildet gemeinsam mit der meist als Adjektiv realisierten ""Dimension"" den Superlativ. Die ""Dimension"" benennt die Skala des Vergleichs, d.h. die Skala, auf der einem Wert die höchste Stufe zugewiesen wird. Neben dem ""KEE"" und der ""Dimension"" besteht die Konstruktion aus zwei weiteren Kern-Konstruktionselementen (KE): dem ""Verglichenen"" (die Entität / Handlung, der eine Eigenschaft in vollem Ausmaß zugewiesen wird) und der ""Vergleichsmenge"" (die Menge an Entitäten, die über die selbe Eigenschaft in geringerem Ausmaß verfügen)."	['kennt ihr das , wenn ihr so manchmal ne sprache z . b . spanisch sprecht und dann in französisch euch das wort ableiten könnt , weil gleiche wortfamilie und so ? ? ? ich find das voll geil', '@ Yamalappen Weil wegen vegan . ? ?']	"[""Könnt ihr das klaumen, wenn ihr so manchmal ne Sprache z.b. Spanisch sprechen und dann in Französisch euch das Wort ableiten könnt, weil gleiche Wortfamilie und so ?"", 'Könnt ihr das klaumen, wenn ihr so manchmal ne Sprache z.b. Spanisch sprechen und dann in Französisch euch das Wort ableiten könnt, weil gleiche Wortfamilie und so ?']"	['Könnt ihr das klaumen, wenn ihr so manchmal ne Sprache z.b. Spanisch sprechen und dann in Französisch euch das Wort ableiten könnt, weil gleiche Wortfamilie und so ?', 'Könnt ihr das klaumen, wenn ihr so manchmal ne Sprache z.b. Spanisch sprechen und dann in Französisch euch das Wort ableiten könnt, weil gleiche Wortfamilie und so ?']	2	1	0,0	0,06666666666666667	0,06666666666666667
557	"Die ""Zeitdeixis:inderSPEZIFIZIERUNG_ZEITEINHEIT-Konstruktion"" gehört zu den ""Zeitdeixis-Konstruktionen"" und dient dazu, deiktisch auf eine Zeitspanne Bezug zu nehmen, welche vom deiktischen Zentrum des Sprechers aus betrachtet in der Vergangenheit, Gegenwart oder Zukunft liegen kann. Die Konstruktion besteht aus dem Konstruktionsevozierenden Element (KEE) ""KEE"", den internen Kern-Konstruktionselementen (Kern-KE) ""Spezifizierung"" und ""Zeiteinheit"" und dem Nicht-Kern-Konstruktionselement (Nicht-Kern-KE) ""Quantifizierung"". Das ""KEE"" ist der erste, die ""Spezifizierung"" der zweite und die ""Zeiteinheit"" der dritte Bestandteil der lizensierten Reihenfolge der Konstruktion. Die ""Quantifizierung"" kann zusätzlich zwischen der ""Spezifizierung"" und der ""Zeiteinheit"" realisiert werden."	"['LulzSec steht für "" Laughing at your security "" ( über eure Sicherheit lachen ) - eine Variante von "" Laughing out loud "" ( LOL ) .', 'Studierende und Schüler haben 2008 in Hamburg eine Unterstützung nach dem Bundesausbildungsförderungsgesetz ( BAföG ) erhalten .']"	"[""Die Abkürzung ""TGIF"" steht für ""Thank God It's Friday"" ( danke Gott, es ist Freitag ) - eine Variante von ""Thank God It's Friday"" ( TGIF ) ."", ""Der Begriff ""BTW"" wird in der Umgangssprache als Abkürzung für ""by the way"" ( btw ) verwendet.']"	"['""Die Abkürzung ""TGIF"" steht für ""Thank God It\'s Friday"" ( danke Gott, es ist Freitag ) - eine Variante von ""Thank God It\'s Friday"" ( TGIF ) ."", ""Der Begriff ""BTW"" wird in der Umgangssprache als Abkürzung für ""by the way"" ( btw ) verwendet.\'']"	1	1	0,0	0,11538461538461539	0,11538461538461539
559	"Die ""Zeitdeixis_Quantifizierung:bisvorNUM_ZEITEINHEIT-Konstruktion"" gehört zu den ""Zeitdeixis-"" und ""Quantifizierungs-Konstruktionen"" und dient der deiktischen Angabe einer Zeitspanne, die in der Vergangenheit endete. Die Konstruktion besteht aus dem Konstruktionsevozierenden Element (KEE) ""bis_vor"", den internen Kern-Konstruktionselementen (Kern-KE) ""Quantifizierung"" und ""Zeiteinheit"" und den Nicht-Kern-Konstruktionselementen (Nicht-Kern-KE) ""Annäherung"" und ""Intensivierung"". Das ""KEE"" ist der erste, die ""Quantifizierung"" der zweite und die ""Zeiteinheit"" der dritte Bestandteil der lizensierten Reihenfolge der Konstruktion. Zusätzlich kann die ""Annäherung"" zwischen dem ""KEE"" und der ""Quantifizierung"" und die ""Intensivierung"" vor dem ""KEE"" oder hinter der ""Zeiteinheit"" realisiert werden."	['Am Pizol und im Skigebiet Wildhaus-Unterwasser-Alt St. Johann lockte die weisse Pracht am Berchtoldstag ( 2. Januar ) am meisten Schneesportler auf die Pisten .', 'Im Dezember des gleichen Jahres ( 2003 ) veröffentlichte Martin Amis eine Eloge auf Saul Bellow , »the supreme American novelist« .']	"[""Am 2. Januar 2003 kam der Schnee den Pizol und im Skigebiet Wildhaus-Unterwasser-Alt St. Johann in großer Menge. Der Berchtoldstag war sehr erfreuend."", ""Im Dezember 2003 ( 2. Januar ) lockte der Schnee viele Schneesportler auf die Pisten am Pizol und im Skigebiet Wildhaus-Unterwasser-Alt St. Johann, insbesondere am Berchtoldstag.""]"	['Am 2. Januar 2003 kam der Schnee den Pizol und im Skigebiet Wildhaus-Unterwasser-Alt St. Johann in großer Menge. Der Berchtoldstag war sehr erfreuend.', 'Im Dezember 2003 ( 2. Januar ) lockte der Schnee viele Schneesportler auf die Pisten am Pizol und im Skigebiet Wildhaus-Unterwasser-Alt St. Johann, insbesondere am Berchtoldstag.']	2	2	0,0	0,08333333333333333	0,08333333333333333
563	"Bei der ""Gegenüberstellung:V2_V2-Konstruktion"" handelt es sich um eine Gegenüberstellung zweier Sachverhalte mit gegensätzlichen Inhalten/Propositionen. Die Form des Satzgefüges entspricht zwei Sätzen mit Verbzweitstellung. Diese Struktur bedingt die adversative Lesart. Die Konstruktion(Kxn) besteht aus den internen Kern-Konstruktionselementen (Kern-KE) ""Sachverhalt_1"" und ""Sachverhalt_2"". """	['Ähnlich finster sieht es im Wärmesektor aus .', 'Sogar Liga - Chef Roger Goodell , Republikaner und in der Liga ähnlich beliebt wie DFB - Funktionäre in deutschen Bundesliga - Fankurven , äußerte sich unterstützend zu Bennett .']	"[""Ähnlich sind die Ansichten von Experten im Bereich der Umweltprotektion in Bezug auf die Auswirkungen des Klimawandels auf die Meeresströmungen"", ""Sogar der Politiker John Doe ähnlich wie seine Kollegen in der parlamentarischen Gruppe ähnlich äußert sich über die aktuelle Wirtschaftsentwicklung"".]"	"['""Ähnlich sind die Ansichten von Experten im Bereich der Umweltprotektion in Bezug auf die Auswirkungen des Klimawandels auf die Meeresströmungen"", ""Sogar der Politiker John Doe ähnlich wie seine Kollegen in der parlamentarischen Gruppe ähnlich äußert sich über die aktuelle Wirtschaftsentwicklung"".']"	1	1	0,0	0,0	0,0
565	"Mit dieser Konstruktion drückt ein Sprecher aus, dass eine ""Information "" als gemeinsames Vorwissen der ""Kommunikationsbeteiligten "" und damit Teil des Common Ground gilt."	"['Es ist zum Fürchten .', '"" "" Es war zum Verrücktwerden .']"	"[""Es ist zum Verrücktwerden ."", ""Es war zum Unglauben ."", ""Es war zum Verzweifeln ."", ""Es ist zum Schmunzeln ."", ""Es ist zum Grinsen .""]"	['Es ist zum Verrücktwerden .', 'Es war zum Unglauben .', 'Es war zum Verzweifeln .', 'Es ist zum Schmunzeln .', 'Es ist zum Grinsen .']	5	5	0,0	0,16666666666666666	0,16666666666666666
