constr	definition	examples	positive_predicted	negative_predicted	true_positives	false_positives	false_negatives	true_negatives	precision	recall	f1	accuracy
559	"Die ""Zeitdeixis_Quantifizierung:bisvorNUM_ZEITEINHEIT-Konstruktion"" gehört zu den ""Zeitdeixis-"" und ""Quantifizierungs-Konstruktionen"" und dient der deiktischen Angabe einer Zeitspanne, die in der Vergangenheit endete. Die Konstruktion besteht aus dem Konstruktionsevozierenden Element (KEE) ""bis_vor"", den internen Kern-Konstruktionselementen (Kern-KE) ""Quantifizierung"" und ""Zeiteinheit"" und den Nicht-Kern-Konstruktionselementen (Nicht-Kern-KE) ""Annäherung"" und ""Intensivierung"". Das ""KEE"" ist der erste, die ""Quantifizierung"" der zweite und die ""Zeiteinheit"" der dritte Bestandteil der lizensierten Reihenfolge der Konstruktion. Zusätzlich kann die ""Annäherung"" zwischen dem ""KEE"" und der ""Quantifizierung"" und die ""Intensivierung"" vor dem ""KEE"" oder hinter der ""Zeiteinheit"" realisiert werden."	['Bis vor wenigen Minuten hatte ich nicht gewusst , dass Menschen halb ausgebrütete Hühnereier verzehren .', '„ Ein Freizeitpark ohne Parkplätze ist wie ein Hafen ohne Wasser .']	['Bis vor wenigen Minuten hatte ich nicht gewusst , dass Menschen halb ausgebrütete Hühnereier verzehren .']	['„ Ein Freizeitpark ohne Parkplätze ist wie ein Hafen ohne Wasser .']	['Bis vor wenigen Minuten hatte ich nicht gewusst , dass Menschen halb ausgebrütete Hühnereier verzehren .']	[]	[]	['„ Ein Freizeitpark ohne Parkplätze ist wie ein Hafen ohne Wasser .']	1,0	1,0	1,0	1,0
563	"Bei der ""Gegenüberstellung:V2_V2-Konstruktion"" handelt es sich um eine Gegenüberstellung zweier Sachverhalte mit gegensätzlichen Inhalten/Propositionen. Die Form des Satzgefüges entspricht zwei Sätzen mit Verbzweitstellung. Diese Struktur bedingt die adversative Lesart. Die Konstruktion(Kxn) besteht aus den internen Kern-Konstruktionselementen (Kern-KE) ""Sachverhalt_1"" und ""Sachverhalt_2"". """	"['Wir würdigen Freiheit und Toleranz , sie verehren Tyrannei und Terror "" "" , sagte Netanjahu .', 'Der Bundestag konkurriere mit niemandem und schon gar nicht mit Unterhaltungsangeboten , sagte Lammert .']"	"['Wir würdigen Freiheit und Toleranz , sie verehren Tyrannei und Terror "" "" , sagte Netanjahu .']"	['Der Bundestag konkurriere mit niemandem und schon gar nicht mit Unterhaltungsangeboten , sagte Lammert .']	"['Wir würdigen Freiheit und Toleranz , sie verehren Tyrannei und Terror "" "" , sagte Netanjahu .']"	[]	[]	['Der Bundestag konkurriere mit niemandem und schon gar nicht mit Unterhaltungsangeboten , sagte Lammert .']	1,0	1,0	1,0	1,0
563	"Bei der ""Gegenüberstellung:V2_V2-Konstruktion"" handelt es sich um eine Gegenüberstellung zweier Sachverhalte mit gegensätzlichen Inhalten/Propositionen. Die Form des Satzgefüges entspricht zwei Sätzen mit Verbzweitstellung. Diese Struktur bedingt die adversative Lesart. Die Konstruktion(Kxn) besteht aus den internen Kern-Konstruktionselementen (Kern-KE) ""Sachverhalt_1"" und ""Sachverhalt_2"". """	['Elena steigt ins Bildungsbürgertum auf , Lila sinkt ins Proletariat ab .', 'Ich wüsste einfach nicht , wie ich selber an einer solchen Stelle in der dann konkreten Lage handeln würde – und deswegen würde ich weder die eine Handlungs(un)möglichkeit ausschließen noch die andere jetzt schon verkünden .']	['Elena steigt ins Bildungsbürgertum auf , Lila sinkt ins Proletariat ab .']	['Ich wüsste einfach nicht , wie ich selber an einer solchen Stelle in der dann konkreten Lage handeln würde – und deswegen würde ich weder die eine Handlungs(un)möglichkeit ausschließen noch die andere jetzt schon verkünden .']	['Elena steigt ins Bildungsbürgertum auf , Lila sinkt ins Proletariat ab .']	[]	[]	['Ich wüsste einfach nicht , wie ich selber an einer solchen Stelle in der dann konkreten Lage handeln würde – und deswegen würde ich weder die eine Handlungs(un)möglichkeit ausschließen noch die andere jetzt schon verkünden .']	1,0	1,0	1,0	1,0
563	"Bei der ""Gegenüberstellung:V2_V2-Konstruktion"" handelt es sich um eine Gegenüberstellung zweier Sachverhalte mit gegensätzlichen Inhalten/Propositionen. Die Form des Satzgefüges entspricht zwei Sätzen mit Verbzweitstellung. Diese Struktur bedingt die adversative Lesart. Die Konstruktion(Kxn) besteht aus den internen Kern-Konstruktionselementen (Kern-KE) ""Sachverhalt_1"" und ""Sachverhalt_2"". """	"['– "" "" Keine Wahl ist auch eine Wahl "" "" , bringt Isaac vor seinem Freitod dem Rabbi bei .', 'Wir gehen unseren Weg , ihr geht euren "" "" , hatte er gesagt .']"	"['– "" "" Keine Wahl ist auch eine Wahl "" "" , bringt Isaac vor seinem Freitod dem Rabbi bei .']"	"['Wir gehen unseren Weg , ihr geht euren "" "" , hatte er gesagt .']"	[]	"['– "" "" Keine Wahl ist auch eine Wahl "" "" , bringt Isaac vor seinem Freitod dem Rabbi bei .']"	"['Wir gehen unseren Weg , ihr geht euren "" "" , hatte er gesagt .']"	[]	0,0	1,0	0,0	0,0
565	"Mit dieser Konstruktion drückt ein Sprecher aus, dass eine ""Information "" als gemeinsames Vorwissen der ""Kommunikationsbeteiligten "" und damit Teil des Common Ground gilt."											
565	"Mit dieser Konstruktion drückt ein Sprecher aus, dass eine ""Information "" als gemeinsames Vorwissen der ""Kommunikationsbeteiligten "" und damit Teil des Common Ground gilt."											
565	"Mit dieser Konstruktion drückt ein Sprecher aus, dass eine ""Information "" als gemeinsames Vorwissen der ""Kommunikationsbeteiligten "" und damit Teil des Common Ground gilt."											
571	"Die ""Konjunktiv:V.conj-II-Konstruktion"" gehört zu den Konjunktivkonstruktionen und wird neben der Bildung der indirekten Rede dazu verwendet, die Potenzialität bzw. Irrealität einer Aussage anzuzeigen (vgl. Sode 2023:9). Am gebräuchlichsten ist die Verwendung des Konjunktivs II in Konditionalsätzen (vgl. Sode 2023:36). Darüber hinaus kommt er in irrealen Vergleichs- oder Wunschsätzen vor (vgl. Sode 2023:37f.). Obligatorische Bestandteile dieser Konstruktion sind das externe Kern-Konstruktionselement (Kern-KE) ""Subjekt"", das interne Kern-KE ""Präteritalstamm"" sowie das konstruktionsevozierende Element (KEE), welches durch die Endungen ""e"", ""en"", ""est"" oder ""et"" realisiert wird."	['„ Dasselbe Lied wie vorher auf Holländisch nun auf Deutsch zu singen , das ist schon schwer “ , sagt Pia Douwes .', 'Hätte es Bitcoin damals nicht gegeben , so sein Fazit , wäre WikiLeaks untergegangen .']	['„ Dasselbe Lied wie vorher auf Holländisch nun auf Deutsch zu singen , das ist schon schwer “ , sagt Pia Douwes .']	['Hätte es Bitcoin damals nicht gegeben , so sein Fazit , wäre WikiLeaks untergegangen .']	[]	['„ Dasselbe Lied wie vorher auf Holländisch nun auf Deutsch zu singen , das ist schon schwer “ , sagt Pia Douwes .']	['Hätte es Bitcoin damals nicht gegeben , so sein Fazit , wäre WikiLeaks untergegangen .']	[]	0,0	1,0	0,0	0,0
571	"Die ""Konjunktiv:V.conj-II-Konstruktion"" gehört zu den Konjunktivkonstruktionen und wird neben der Bildung der indirekten Rede dazu verwendet, die Potenzialität bzw. Irrealität einer Aussage anzuzeigen (vgl. Sode 2023:9). Am gebräuchlichsten ist die Verwendung des Konjunktivs II in Konditionalsätzen (vgl. Sode 2023:36). Darüber hinaus kommt er in irrealen Vergleichs- oder Wunschsätzen vor (vgl. Sode 2023:37f.). Obligatorische Bestandteile dieser Konstruktion sind das externe Kern-Konstruktionselement (Kern-KE) ""Subjekt"", das interne Kern-KE ""Präteritalstamm"" sowie das konstruktionsevozierende Element (KEE), welches durch die Endungen ""e"", ""en"", ""est"" oder ""et"" realisiert wird."	"['Emil wäre auch so gern irgendwann zweistellig geworden , doch er hat es nicht mal bis zur Sieben geschafft .', '"" 21. Jahrhundert und dann heiraten , wie rückständig ist das denn ? ""']"	['Emil wäre auch so gern irgendwann zweistellig geworden , doch er hat es nicht mal bis zur Sieben geschafft .']	"['"" 21. Jahrhundert und dann heiraten , wie rückständig ist das denn ? ""']"	['Emil wäre auch so gern irgendwann zweistellig geworden , doch er hat es nicht mal bis zur Sieben geschafft .']	[]	[]	"['"" 21. Jahrhundert und dann heiraten , wie rückständig ist das denn ? ""']"	1,0	1,0	1,0	1,0
571	"Die ""Konjunktiv:V.conj-II-Konstruktion"" gehört zu den Konjunktivkonstruktionen und wird neben der Bildung der indirekten Rede dazu verwendet, die Potenzialität bzw. Irrealität einer Aussage anzuzeigen (vgl. Sode 2023:9). Am gebräuchlichsten ist die Verwendung des Konjunktivs II in Konditionalsätzen (vgl. Sode 2023:36). Darüber hinaus kommt er in irrealen Vergleichs- oder Wunschsätzen vor (vgl. Sode 2023:37f.). Obligatorische Bestandteile dieser Konstruktion sind das externe Kern-Konstruktionselement (Kern-KE) ""Subjekt"", das interne Kern-KE ""Präteritalstamm"" sowie das konstruktionsevozierende Element (KEE), welches durch die Endungen ""e"", ""en"", ""est"" oder ""et"" realisiert wird."	"['"" "" Es geht nicht darum , von außen ein Ziel für die EZB ( Europäische Zentralbank ) vorzugeben , die unabhängig ist , sondern mit der erforderlichen Reform des internationalen Währungssystems zu beginnen "" "" , sagte Hollande am Dienstag in einer Rede vor dem Europaparlament in Straßburg .', 'Menschen äßen nur das gern , was sie schon früh kennengelernt hätten .']"	['Menschen äßen nur das gern , was sie schon früh kennengelernt hätten .']	"['"" "" Es geht nicht darum , von außen ein Ziel für die EZB ( Europäische Zentralbank ) vorzugeben , die unabhängig ist , sondern mit der erforderlichen Reform des internationalen Währungssystems zu beginnen "" "" , sagte Hollande am Dienstag in einer Rede vor dem Europaparlament in Straßburg .']"	['Menschen äßen nur das gern , was sie schon früh kennengelernt hätten .']	[]	[]	"['"" "" Es geht nicht darum , von außen ein Ziel für die EZB ( Europäische Zentralbank ) vorzugeben , die unabhängig ist , sondern mit der erforderlichen Reform des internationalen Währungssystems zu beginnen "" "" , sagte Hollande am Dienstag in einer Rede vor dem Europaparlament in Straßburg .']"	1,0	1,0	1,0	1,0
572	"Die ""Phrasenkompositum-Konstruktion"" gehört zur Familie der Determinativkomposita, bei denen ein Grundwort als Zweitbestandteil (Kern-Konstruktionselement ""Determinatum"") durch einen Erstbestandteil (Kern-Konstruktionselement ""Determinans"") semantisch näher bestimmt wird. Bei Phrasenkomposita wird das ""Determinatum"" durch eine Phrase realisiert (für eine ausführliche Beschreibung des Bildungstyps vgl. Hein 2015). Die Konstruktion besteht aus den Kern-Konstruktionselementen (Kern-KE) ""Determinans"" und ""Determinatum"". Die Konstruktionselemente werden stets in dieser Reihenfolge realisiert. Bei schriftlicher Realisierung kann das ""Determinans"" oder auch das ganze Phrasenkompositum in Anführungszeichen gesetzt werden. ""Die orthographische Norm sieht vor, dass zwischen den KE und innerhalb der Bestandteile des ""Erstglieds"" Bindestriche gesetzt werden (Amtliche Regeln 2018, §44). "" In Textsorten mit niedriger Orientierung an der orthographischen Norm (Chats, Internetthreads etc.) ist auch die Schreibung mit Spatium zwischen den KE gebräuchlich (vgl. z.B. Symanczyk Joppe 2018a, 2018b, 2021): """	['Die Mensch - ärgere - dich - nicht - Wahlregeln werden noch weiter ausgebaut .', 'Es war eine Zitterpartie ohnegleichen .']	['Die Mensch - ärgere - dich - nicht - Wahlregeln werden noch weiter ausgebaut .']	['Es war eine Zitterpartie ohnegleichen .']	['Die Mensch - ärgere - dich - nicht - Wahlregeln werden noch weiter ausgebaut .']	[]	[]	['Es war eine Zitterpartie ohnegleichen .']	1,0	1,0	1,0	1,0
572	"Die ""Phrasenkompositum-Konstruktion"" gehört zur Familie der Determinativkomposita, bei denen ein Grundwort als Zweitbestandteil (Kern-Konstruktionselement ""Determinatum"") durch einen Erstbestandteil (Kern-Konstruktionselement ""Determinans"") semantisch näher bestimmt wird. Bei Phrasenkomposita wird das ""Determinatum"" durch eine Phrase realisiert (für eine ausführliche Beschreibung des Bildungstyps vgl. Hein 2015). Die Konstruktion besteht aus den Kern-Konstruktionselementen (Kern-KE) ""Determinans"" und ""Determinatum"". Die Konstruktionselemente werden stets in dieser Reihenfolge realisiert. Bei schriftlicher Realisierung kann das ""Determinans"" oder auch das ganze Phrasenkompositum in Anführungszeichen gesetzt werden. ""Die orthographische Norm sieht vor, dass zwischen den KE und innerhalb der Bestandteile des ""Erstglieds"" Bindestriche gesetzt werden (Amtliche Regeln 2018, §44). "" In Textsorten mit niedriger Orientierung an der orthographischen Norm (Chats, Internetthreads etc.) ist auch die Schreibung mit Spatium zwischen den KE gebräuchlich (vgl. z.B. Symanczyk Joppe 2018a, 2018b, 2021): """	"['"" Nach der Matur zog sie für ein "" "" "" "" Sturm - und - Drang - Jahr nach Island "" "" "" "" , kehrte zurück , wollte an die Uni . ""', 'Herrmann : Dieses Treffen hat auch mich etwas ruhiger gemacht , aber natürlich bleiben immer noch Ängste . Uns fehlten lange konkrete Informationen .']"	"['"" Nach der Matur zog sie für ein "" "" "" "" Sturm - und - Drang - Jahr nach Island "" "" "" "" , kehrte zurück , wollte an die Uni . ""']"	['Herrmann : Dieses Treffen hat auch mich etwas ruhiger gemacht , aber natürlich bleiben immer noch Ängste . Uns fehlten lange konkrete Informationen .']	"['"" Nach der Matur zog sie für ein "" "" "" "" Sturm - und - Drang - Jahr nach Island "" "" "" "" , kehrte zurück , wollte an die Uni . ""']"	[]	[]	['Herrmann : Dieses Treffen hat auch mich etwas ruhiger gemacht , aber natürlich bleiben immer noch Ängste . Uns fehlten lange konkrete Informationen .']	1,0	1,0	1,0	1,0
572	"Die ""Phrasenkompositum-Konstruktion"" gehört zur Familie der Determinativkomposita, bei denen ein Grundwort als Zweitbestandteil (Kern-Konstruktionselement ""Determinatum"") durch einen Erstbestandteil (Kern-Konstruktionselement ""Determinans"") semantisch näher bestimmt wird. Bei Phrasenkomposita wird das ""Determinatum"" durch eine Phrase realisiert (für eine ausführliche Beschreibung des Bildungstyps vgl. Hein 2015). Die Konstruktion besteht aus den Kern-Konstruktionselementen (Kern-KE) ""Determinans"" und ""Determinatum"". Die Konstruktionselemente werden stets in dieser Reihenfolge realisiert. Bei schriftlicher Realisierung kann das ""Determinans"" oder auch das ganze Phrasenkompositum in Anführungszeichen gesetzt werden. ""Die orthographische Norm sieht vor, dass zwischen den KE und innerhalb der Bestandteile des ""Erstglieds"" Bindestriche gesetzt werden (Amtliche Regeln 2018, §44). "" In Textsorten mit niedriger Orientierung an der orthographischen Norm (Chats, Internetthreads etc.) ist auch die Schreibung mit Spatium zwischen den KE gebräuchlich (vgl. z.B. Symanczyk Joppe 2018a, 2018b, 2021): """	"['So geht Optimismus in bedrängten Zeiten !', '"" Erstmals in der 25 - jährigen Geschichte eines britischen "" "" "" "" Mensch gegen Pferd "" "" "" "" - Rennens hat ein menschlicher Teilnehmer den Wettbewerb gewonnen . ""']"	['So geht Optimismus in bedrängten Zeiten !']	"['"" Erstmals in der 25 - jährigen Geschichte eines britischen "" "" "" "" Mensch gegen Pferd "" "" "" "" - Rennens hat ein menschlicher Teilnehmer den Wettbewerb gewonnen . ""']"	[]	['So geht Optimismus in bedrängten Zeiten !']	"['"" Erstmals in der 25 - jährigen Geschichte eines britischen "" "" "" "" Mensch gegen Pferd "" "" "" "" - Rennens hat ein menschlicher Teilnehmer den Wettbewerb gewonnen . ""']"	[]	0,0	1,0	0,0	0,0
579	"Mit der Konstruktion ""Einordnung:Klammern"" wird in verkürzter Form ein ""Bezugsausdruck"" durch einen ""weiteren Ausdruck"" inhaltlich erklärt oder verortet. Dabei folgt auf den ""Bezugsausdruck"" der ""weitere Begriff"" in ""Klammern"". Von ihrer Mutterkonstruktion ""Attribution:Klammern"" erbt die Konstruktion die phrasenstrukturellen Eigenschaften, d.h. dass der Kopf der öffnenden Klammer vorausgeht und durch die eingeklammerte Phrase modifiziert wird. Von der die gesamte Familie der Klammerkonstruktionen konstituierenden Konstruktion ""Sekundäre_Information:Klammern"" wird die Eigenschaft vererbt, dass der ""Klammerausdruck"" im Verhältnis zum Text außerhalb der Klammern, der ""Klammerumgebung"", als informationell nachrangig interpretiert wird (vgl. Ziem et al. 2023). Wie bei der Mutterkonstruktion ""Attribution:Klammern"" besteht eine Beschränkung auf die schriftliche Modalität."	['Es kam einer Mutprobe gleich .', 'Eine Stelle ab Feldscher ( Sanitäter ) war nicht frei .']	['Es kam einer Mutprobe gleich .']	['Eine Stelle ab Feldscher ( Sanitäter ) war nicht frei .']	[]	['Es kam einer Mutprobe gleich .']	['Eine Stelle ab Feldscher ( Sanitäter ) war nicht frei .']	[]	0,0	1,0	0,0	0,0
579	"Mit der Konstruktion ""Einordnung:Klammern"" wird in verkürzter Form ein ""Bezugsausdruck"" durch einen ""weiteren Ausdruck"" inhaltlich erklärt oder verortet. Dabei folgt auf den ""Bezugsausdruck"" der ""weitere Begriff"" in ""Klammern"". Von ihrer Mutterkonstruktion ""Attribution:Klammern"" erbt die Konstruktion die phrasenstrukturellen Eigenschaften, d.h. dass der Kopf der öffnenden Klammer vorausgeht und durch die eingeklammerte Phrase modifiziert wird. Von der die gesamte Familie der Klammerkonstruktionen konstituierenden Konstruktion ""Sekundäre_Information:Klammern"" wird die Eigenschaft vererbt, dass der ""Klammerausdruck"" im Verhältnis zum Text außerhalb der Klammern, der ""Klammerumgebung"", als informationell nachrangig interpretiert wird (vgl. Ziem et al. 2023). Wie bei der Mutterkonstruktion ""Attribution:Klammern"" besteht eine Beschränkung auf die schriftliche Modalität."	"['Dorschs Leber "" Besser kritisiert als ignoriert .', 'Mir schien damals , und scheint auch wieder heute , daß es ein Leben und eine Sehnsucht nach jenen Stellen zwischen den Zeilen ( Körperzeilen ) war , auf die nichts als Heimweh folgte .']"	"['Dorschs Leber "" Besser kritisiert als ignoriert .']"	['Mir schien damals , und scheint auch wieder heute , daß es ein Leben und eine Sehnsucht nach jenen Stellen zwischen den Zeilen ( Körperzeilen ) war , auf die nichts als Heimweh folgte .']	[]	"['Dorschs Leber "" Besser kritisiert als ignoriert .']"	['Mir schien damals , und scheint auch wieder heute , daß es ein Leben und eine Sehnsucht nach jenen Stellen zwischen den Zeilen ( Körperzeilen ) war , auf die nichts als Heimweh folgte .']	[]	0,0	1,0	0,0	0,0
579	"Mit der Konstruktion ""Einordnung:Klammern"" wird in verkürzter Form ein ""Bezugsausdruck"" durch einen ""weiteren Ausdruck"" inhaltlich erklärt oder verortet. Dabei folgt auf den ""Bezugsausdruck"" der ""weitere Begriff"" in ""Klammern"". Von ihrer Mutterkonstruktion ""Attribution:Klammern"" erbt die Konstruktion die phrasenstrukturellen Eigenschaften, d.h. dass der Kopf der öffnenden Klammer vorausgeht und durch die eingeklammerte Phrase modifiziert wird. Von der die gesamte Familie der Klammerkonstruktionen konstituierenden Konstruktion ""Sekundäre_Information:Klammern"" wird die Eigenschaft vererbt, dass der ""Klammerausdruck"" im Verhältnis zum Text außerhalb der Klammern, der ""Klammerumgebung"", als informationell nachrangig interpretiert wird (vgl. Ziem et al. 2023). Wie bei der Mutterkonstruktion ""Attribution:Klammern"" besteht eine Beschränkung auf die schriftliche Modalität."	"['"" "" Je mehr mich die Leute bedrohen , umso größer meine Zuversicht . "" ""', 'Bloß nicht an vermeintlich hippen Themen orientieren , bloß kein Schaulaufen für die Deutsche Forschungsgemeinschaft ( DFG ) inszenieren , deren internationales Expertengremium die Anträge bewerten wird .']"	['Bloß nicht an vermeintlich hippen Themen orientieren , bloß kein Schaulaufen für die Deutsche Forschungsgemeinschaft ( DFG ) inszenieren , deren internationales Expertengremium die Anträge bewerten wird .']	"['"" "" Je mehr mich die Leute bedrohen , umso größer meine Zuversicht . "" ""']"	['Bloß nicht an vermeintlich hippen Themen orientieren , bloß kein Schaulaufen für die Deutsche Forschungsgemeinschaft ( DFG ) inszenieren , deren internationales Expertengremium die Anträge bewerten wird .']	[]	[]	"['"" "" Je mehr mich die Leute bedrohen , umso größer meine Zuversicht . "" ""']"	1,0	1,0	1,0	1,0
581	"Mit der auf die schriftliche Modalität beschränkten Konstruktion ""Konkretisierung:Klammern"" wird in verkürzter Form ein ""Bezugsausdruck"" durch einen unmittelbar folgenden weiteren ""Ausdruck"" in ""Klammern"" konkretisiert, präzisiert oder exemplifiziert. Die Konstruktion erbt von ihrer Mutterkonstruktion ""Attribution:Klammern"" die Eigenschaft, dass ein - i.d.R. nominaler - Kopf durch einen unmittelbar nachgestellten Ausdruck erweitert wird (vgl. Ziem et al. 2023). Sie kann syntaktisch selbständig (etwa in listenhaften Aufzählungen) vorkommen, wird aber vor allem als Satzglied oder Satzgliedteil geschriebener Sätze realisiert. In letzterem Falle fungiert die Konstruktion als sekundäre Prädikation. Weiterhin erbt sie von der die Familie der Klammerkonstruktionen konstituierenden Konstruktion ""Sekundäre_Information:Klammern"" die informationsstrukturelle Instruktion an den Leser, dem ""Klammerausdruck"" nachrangige Wichtigkeit im Vergleich mit der ""Klammerumgebung"" zuzuweisen (vgl. Ziem et al. 2023). Die Konkretisierung kann die Form einer erschöpfenden Aufzählung der unter das Bezugsausdrucksdenotat fallenden Gattungen oder Entitäten haben (vgl. die Tochterkonstruktion ""Konkretisierung_exhaustiv:Klammern"") oder sich, zum Zwecke der Illustration oder Exemplifikation, auf einzelne daraus beschränken (vgl. ""Konkretisierung_exemplifizierend:Klammern""). Weiterhin ist es möglich, dass die Extension des ""Bezugsausdrucks"" durch den ""Klammerausdruck"" eingeschränkt wird (vgl. ""Konkretisierung_restriktiv:Klammern"")."	['Licht für Mali oder : Das Ende der Geburt unter Einsatz einer Taschenlampe', '1920 Mitglied der GOĖLRO-Kommission als Bevollmächtigter des Nördlichen Gebiets ( Petrograd ) .']	['Licht für Mali oder : Das Ende der Geburt unter Einsatz einer Taschenlampe']	['1920 Mitglied der GOĖLRO-Kommission als Bevollmächtigter des Nördlichen Gebiets ( Petrograd ) .']	[]	['Licht für Mali oder : Das Ende der Geburt unter Einsatz einer Taschenlampe']	['1920 Mitglied der GOĖLRO-Kommission als Bevollmächtigter des Nördlichen Gebiets ( Petrograd ) .']	[]	0,0	1,0	0,0	0,0
581	"Mit der auf die schriftliche Modalität beschränkten Konstruktion ""Konkretisierung:Klammern"" wird in verkürzter Form ein ""Bezugsausdruck"" durch einen unmittelbar folgenden weiteren ""Ausdruck"" in ""Klammern"" konkretisiert, präzisiert oder exemplifiziert. Die Konstruktion erbt von ihrer Mutterkonstruktion ""Attribution:Klammern"" die Eigenschaft, dass ein - i.d.R. nominaler - Kopf durch einen unmittelbar nachgestellten Ausdruck erweitert wird (vgl. Ziem et al. 2023). Sie kann syntaktisch selbständig (etwa in listenhaften Aufzählungen) vorkommen, wird aber vor allem als Satzglied oder Satzgliedteil geschriebener Sätze realisiert. In letzterem Falle fungiert die Konstruktion als sekundäre Prädikation. Weiterhin erbt sie von der die Familie der Klammerkonstruktionen konstituierenden Konstruktion ""Sekundäre_Information:Klammern"" die informationsstrukturelle Instruktion an den Leser, dem ""Klammerausdruck"" nachrangige Wichtigkeit im Vergleich mit der ""Klammerumgebung"" zuzuweisen (vgl. Ziem et al. 2023). Die Konkretisierung kann die Form einer erschöpfenden Aufzählung der unter das Bezugsausdrucksdenotat fallenden Gattungen oder Entitäten haben (vgl. die Tochterkonstruktion ""Konkretisierung_exhaustiv:Klammern"") oder sich, zum Zwecke der Illustration oder Exemplifikation, auf einzelne daraus beschränken (vgl. ""Konkretisierung_exemplifizierend:Klammern""). Weiterhin ist es möglich, dass die Extension des ""Bezugsausdrucks"" durch den ""Klammerausdruck"" eingeschränkt wird (vgl. ""Konkretisierung_restriktiv:Klammern"")."	"['Einmal die Kette zum Anketten ( Hundekette ) ; das ist die häufigste Bedeutung .', '"" "" Ich finde , beide Mannschaften waren ähnlich stark "" , sagte der Mainzer Zuspieler Dominic Aumüller dennoch .']"	['Einmal die Kette zum Anketten ( Hundekette ) ; das ist die häufigste Bedeutung .']	"['"" "" Ich finde , beide Mannschaften waren ähnlich stark "" , sagte der Mainzer Zuspieler Dominic Aumüller dennoch .']"	['Einmal die Kette zum Anketten ( Hundekette ) ; das ist die häufigste Bedeutung .']	[]	[]	"['"" "" Ich finde , beide Mannschaften waren ähnlich stark "" , sagte der Mainzer Zuspieler Dominic Aumüller dennoch .']"	1,0	1,0	1,0	1,0
581	"Mit der auf die schriftliche Modalität beschränkten Konstruktion ""Konkretisierung:Klammern"" wird in verkürzter Form ein ""Bezugsausdruck"" durch einen unmittelbar folgenden weiteren ""Ausdruck"" in ""Klammern"" konkretisiert, präzisiert oder exemplifiziert. Die Konstruktion erbt von ihrer Mutterkonstruktion ""Attribution:Klammern"" die Eigenschaft, dass ein - i.d.R. nominaler - Kopf durch einen unmittelbar nachgestellten Ausdruck erweitert wird (vgl. Ziem et al. 2023). Sie kann syntaktisch selbständig (etwa in listenhaften Aufzählungen) vorkommen, wird aber vor allem als Satzglied oder Satzgliedteil geschriebener Sätze realisiert. In letzterem Falle fungiert die Konstruktion als sekundäre Prädikation. Weiterhin erbt sie von der die Familie der Klammerkonstruktionen konstituierenden Konstruktion ""Sekundäre_Information:Klammern"" die informationsstrukturelle Instruktion an den Leser, dem ""Klammerausdruck"" nachrangige Wichtigkeit im Vergleich mit der ""Klammerumgebung"" zuzuweisen (vgl. Ziem et al. 2023). Die Konkretisierung kann die Form einer erschöpfenden Aufzählung der unter das Bezugsausdrucksdenotat fallenden Gattungen oder Entitäten haben (vgl. die Tochterkonstruktion ""Konkretisierung_exhaustiv:Klammern"") oder sich, zum Zwecke der Illustration oder Exemplifikation, auf einzelne daraus beschränken (vgl. ""Konkretisierung_exemplifizierend:Klammern""). Weiterhin ist es möglich, dass die Extension des ""Bezugsausdrucks"" durch den ""Klammerausdruck"" eingeschränkt wird (vgl. ""Konkretisierung_restriktiv:Klammern"")."	['Die Politik ist Verwaltung statt Gestaltung .', 'Sein Argument : wenn man zu früh die autoritäre Klammer des Staates ( Naturstaat ) durch den politischen Kampf schwächt oder gar auflöst , ist Anarchie und damit die vervielfachte Gewalt und Willkür der Egoismen die notwendige Folge :']	['Die Politik ist Verwaltung statt Gestaltung .']	['Sein Argument : wenn man zu früh die autoritäre Klammer des Staates ( Naturstaat ) durch den politischen Kampf schwächt oder gar auflöst , ist Anarchie und damit die vervielfachte Gewalt und Willkür der Egoismen die notwendige Folge :']	[]	['Die Politik ist Verwaltung statt Gestaltung .']	['Sein Argument : wenn man zu früh die autoritäre Klammer des Staates ( Naturstaat ) durch den politischen Kampf schwächt oder gar auflöst , ist Anarchie und damit die vervielfachte Gewalt und Willkür der Egoismen die notwendige Folge :']	[]	0,0	1,0	0,0	0,0
