constr	definition	examples	positive_predicted	negative_predicted	true_positives	false_positives	false_negatives	true_negatives	precision	recall	f1	accuracy
1643	"Mit der Konstruktion ""Entsprechung_Zeitangabe:Klammern"" kann eine Menge, ein Datum oder eine Uhrzeit unmittelbar im Anschluss auf eine alternative Weise ausgedrückt werden. Dem ""Ausdruck"", der die Zeit- oder Mengenangabe einführt, folgt dabei unmittelbar der alternative ""Ausdruck"" in Klammern. In der Regel erfolgt eine der beiden Angaben verbal, die andere numerisch (meist in arabischen Ziffern). Von der Konstruktion ""Attribution:Klammern"" erbt die Konstruktion die phrasenstrukturellen Eigenschaften, d.h. dass der Kopf der öffnenden Klammer vorausgeht und durch die eingeklammerte Phrase modifiziert wird (Ziem et al. 2023), von ihrer Mutterkonstruktion ""Entsprechung:Klammern"" das Bedeutungsschema, dass ""Bezugsausdruck"" und ""Klammerausdruck"" auf dasselbe referieren. Von der die gesamte Familie der syntaktischen Klammerkonstruktionen konstituierenden Konstruktion ""Sekundäre_Information:Klammern"" erbt die Konstruktion die Eigenschaft, dass der ""Klammerausdruck"" im Verhältnis zum Text außerhalb der Klammern, der ""Klammerumgebung"", als informationell nachrangig interpretiert wird (Ziem et al. 2023)."	"['Wir bringen doch auch 60 ( sechzig ! ) Lazarettbetten mit nach Bosnien .', 'Seine Lieblingsmoderatoren sind Ingo Zamperoni und Marietta Slomka , aber am allerliebsten hat er Caren Miosga .', 'politik;sz=234x60;stile=1 ] Nachrichten Aktuelle Ausgabe Nachrichten : Politik : Europa 28.07.2000 Deutschland Meinungs(un)freiheit Sieben Jahre Haft für "" "" Spionage "" "" - Belgrad bekämpft Journalisten Europa Stephan Israel Er hat sich nie einschüchtern lassen .']"	['Wir bringen doch auch 60 ( sechzig ! ) Lazarettbetten mit nach Bosnien .']	"['Seine Lieblingsmoderatoren sind Ingo Zamperoni und Marietta Slomka , aber am allerliebsten hat er Caren Miosga .', 'politik;sz=234x60;stile=1 ] Nachrichten Aktuelle Ausgabe Nachrichten : Politik : Europa 28.07.2000 Deutschland Meinungs(un)freiheit Sieben Jahre Haft für "" "" Spionage "" "" - Belgrad bekämpft Journalisten Europa Stephan Israel Er hat sich nie einschüchtern lassen .']"	['Wir bringen doch auch 60 ( sechzig ! ) Lazarettbetten mit nach Bosnien .']	[]	[]	"['Seine Lieblingsmoderatoren sind Ingo Zamperoni und Marietta Slomka , aber am allerliebsten hat er Caren Miosga .', 'politik;sz=234x60;stile=1 ] Nachrichten Aktuelle Ausgabe Nachrichten : Politik : Europa 28.07.2000 Deutschland Meinungs(un)freiheit Sieben Jahre Haft für "" "" Spionage "" "" - Belgrad bekämpft Journalisten Europa Stephan Israel Er hat sich nie einschüchtern lassen .']"	1,0	1,0	1,0	1,0
1645	"Mit der Konstruktion ""Zuordnung:Klammern"" können auf Entitäten (seltener: Gattungen) referierenden ""Bezugsausdrücken"" Werte oder mit ihnen im Zusammenhang stehende andere Entitäten oder Gattungen zugeordnet werden. Der Zusammenhang kann ständiger Natur sein oder nur für den jeweiligen Kontext gelten. Der ""Ausdruck"", mit dem der Wert oder die assoziierte Entität ausgedrückt wird, steht in ""Klammern"" unmittelbar hinterseinem ""Bezugsausdruck"". Die Konstruktion wird sehr häufig mehrfach in einem Satz oder Textausschnitt verwendet, wobei dann typisch ist, dass die ""Bezugsausdrücke"" und die ""Klammerausdrücke"" jeweils von derselben Art sind. Von seiner Mutterkonstruktion ""Attribution:Klammern"" erbt die Konstruktion die phrasenstrukturellen Eigenschaften, d.h. dass der Kopf der öffnenden Klammer vorausgeht und durch die eingeklammerte Phrase modifiziert wird (Ziem et al. 2023). Von der die gesamte Familie der syntaktischen Klammerkonstruktionen konstituierenden Konstruktion ""Sekundäre_Information:Klammern"" erbt die Konstruktion die Eigenschaft, dass der ""Klammerausdruck"" im Verhältnis zum Text außerhalb der Klammern, der ""Klammerumgebung"", als informationell nachrangig interpretiert wird (Ziem et al. 2023)."	['Es war nach Giordano Bruno insbesondere Galileo Galilei ( 1564 - 1642 ) , 21 Jahre nach Kopernikus Tod in Pisa geboren , der ins Visier der Inquisition geriet .', 'Reinhard Kaisers Übersetzung ( Die Andere Bibliothek ) gibt es beim Antiquar , den Originaltext bei Reclam ( 11,40 € )', 'Wer ihn in diesen Monaten begleitet , hat nicht den Eindruck , dass er sich schont , sein Verhalten gleicht eher einem steten Kampf gegen den eigenen Körper .']	['Es war nach Giordano Bruno insbesondere Galileo Galilei ( 1564 - 1642 ) , 21 Jahre nach Kopernikus Tod in Pisa geboren , der ins Visier der Inquisition geriet .']	['Reinhard Kaisers Übersetzung ( Die Andere Bibliothek ) gibt es beim Antiquar , den Originaltext bei Reclam ( 11,40 € )', 'Wer ihn in diesen Monaten begleitet , hat nicht den Eindruck , dass er sich schont , sein Verhalten gleicht eher einem steten Kampf gegen den eigenen Körper .']	[]	['Es war nach Giordano Bruno insbesondere Galileo Galilei ( 1564 - 1642 ) , 21 Jahre nach Kopernikus Tod in Pisa geboren , der ins Visier der Inquisition geriet .']	['Reinhard Kaisers Übersetzung ( Die Andere Bibliothek ) gibt es beim Antiquar , den Originaltext bei Reclam ( 11,40 € )']	['Wer ihn in diesen Monaten begleitet , hat nicht den Eindruck , dass er sich schont , sein Verhalten gleicht eher einem steten Kampf gegen den eigenen Körper .']	0,0	1,0	0,0	0,3333333333333333
1645	"Mit der Konstruktion ""Zuordnung:Klammern"" können auf Entitäten (seltener: Gattungen) referierenden ""Bezugsausdrücken"" Werte oder mit ihnen im Zusammenhang stehende andere Entitäten oder Gattungen zugeordnet werden. Der Zusammenhang kann ständiger Natur sein oder nur für den jeweiligen Kontext gelten. Der ""Ausdruck"", mit dem der Wert oder die assoziierte Entität ausgedrückt wird, steht in ""Klammern"" unmittelbar hinterseinem ""Bezugsausdruck"". Die Konstruktion wird sehr häufig mehrfach in einem Satz oder Textausschnitt verwendet, wobei dann typisch ist, dass die ""Bezugsausdrücke"" und die ""Klammerausdrücke"" jeweils von derselben Art sind. Von seiner Mutterkonstruktion ""Attribution:Klammern"" erbt die Konstruktion die phrasenstrukturellen Eigenschaften, d.h. dass der Kopf der öffnenden Klammer vorausgeht und durch die eingeklammerte Phrase modifiziert wird (Ziem et al. 2023). Von der die gesamte Familie der syntaktischen Klammerkonstruktionen konstituierenden Konstruktion ""Sekundäre_Information:Klammern"" erbt die Konstruktion die Eigenschaft, dass der ""Klammerausdruck"" im Verhältnis zum Text außerhalb der Klammern, der ""Klammerumgebung"", als informationell nachrangig interpretiert wird (Ziem et al. 2023)."	['Von der Schwierigkeit , eine Straße zu bauen - oder : Wieviel ist uns die Natur wirklich wert ?', 'Nein , es ist nicht der Nationalstürmer Timo Werner ( 7 Tore ) , erst recht nicht der Nationalstürmer Sandro Wagner ( 4 Tore ) , schon gar nicht der Nationalstürmer Thomas Müller ( 1 Tor ) .', 'Was würden wir uns in dieser Situation wünschen ?']	['Von der Schwierigkeit , eine Straße zu bauen - oder : Wieviel ist uns die Natur wirklich wert ?']	['Nein , es ist nicht der Nationalstürmer Timo Werner ( 7 Tore ) , erst recht nicht der Nationalstürmer Sandro Wagner ( 4 Tore ) , schon gar nicht der Nationalstürmer Thomas Müller ( 1 Tor ) .', 'Was würden wir uns in dieser Situation wünschen ?']	[]	['Von der Schwierigkeit , eine Straße zu bauen - oder : Wieviel ist uns die Natur wirklich wert ?']	['Nein , es ist nicht der Nationalstürmer Timo Werner ( 7 Tore ) , erst recht nicht der Nationalstürmer Sandro Wagner ( 4 Tore ) , schon gar nicht der Nationalstürmer Thomas Müller ( 1 Tor ) .']	['Was würden wir uns in dieser Situation wünschen ?']	0,0	1,0	0,0	0,3333333333333333
1645	"Mit der Konstruktion ""Zuordnung:Klammern"" können auf Entitäten (seltener: Gattungen) referierenden ""Bezugsausdrücken"" Werte oder mit ihnen im Zusammenhang stehende andere Entitäten oder Gattungen zugeordnet werden. Der Zusammenhang kann ständiger Natur sein oder nur für den jeweiligen Kontext gelten. Der ""Ausdruck"", mit dem der Wert oder die assoziierte Entität ausgedrückt wird, steht in ""Klammern"" unmittelbar hinterseinem ""Bezugsausdruck"". Die Konstruktion wird sehr häufig mehrfach in einem Satz oder Textausschnitt verwendet, wobei dann typisch ist, dass die ""Bezugsausdrücke"" und die ""Klammerausdrücke"" jeweils von derselben Art sind. Von seiner Mutterkonstruktion ""Attribution:Klammern"" erbt die Konstruktion die phrasenstrukturellen Eigenschaften, d.h. dass der Kopf der öffnenden Klammer vorausgeht und durch die eingeklammerte Phrase modifiziert wird (Ziem et al. 2023). Von der die gesamte Familie der syntaktischen Klammerkonstruktionen konstituierenden Konstruktion ""Sekundäre_Information:Klammern"" erbt die Konstruktion die Eigenschaft, dass der ""Klammerausdruck"" im Verhältnis zum Text außerhalb der Klammern, der ""Klammerumgebung"", als informationell nachrangig interpretiert wird (Ziem et al. 2023)."	"['Auch die SPD ( 36,2 % , plus 4,4 % ) legte zu , aber zum Regieren reichte es nicht .', 'Der "" Musterknabe "" handle nach dem Motto "" Schweigen ist Silber , Totschweigen ist Gold ! ""', 'Es ist zum Biertrinken .']"	['Auch die SPD ( 36,2 % , plus 4,4 % ) legte zu , aber zum Regieren reichte es nicht .']	"['Der "" Musterknabe "" handle nach dem Motto "" Schweigen ist Silber , Totschweigen ist Gold ! ""', 'Es ist zum Biertrinken .']"	['Auch die SPD ( 36,2 % , plus 4,4 % ) legte zu , aber zum Regieren reichte es nicht .']	[]	[]	"['Der "" Musterknabe "" handle nach dem Motto "" Schweigen ist Silber , Totschweigen ist Gold ! ""', 'Es ist zum Biertrinken .']"	1,0	1,0	1,0	1,0
1649	"Die Konstruktion ""Kategorisierung:leckerN"" gehört zu der Familie der Prädikationskonstruktionen und weist einer Entität die Eigenschaft ""lecker"" zu - sowohl im wörtlichen als auch im übertragenen Sinn. Die Konstruktion wird „in der Regel zur Kontextualisierung von Informalität und somit besonders der Beschreibung privater, familiärer und persönlicher Interaktionskontexte“ (Stumpf 2015a: 142) verwendet. Sie setzt sich aus dem konstruktionsevozierenden Element (KEE) ""lecker"" und dem internen Kern-Konstruktionselement (Kern-KE) ""Bezugsnomen"" zusammen."	"['Er steht in einem geräumigen Tontopf am Fenster , bekommt regelmäßig zu trinken und lecker Stäbchen .', '"" "" Aber solch eine Katastrophe ! "" ""', 'Wirtschaftskrise hin , Finanzkrise her , die Arzneimittelbranche ist beneidenswert krisensicher .']"	['Er steht in einem geräumigen Tontopf am Fenster , bekommt regelmäßig zu trinken und lecker Stäbchen .']	"['"" "" Aber solch eine Katastrophe ! "" ""', 'Wirtschaftskrise hin , Finanzkrise her , die Arzneimittelbranche ist beneidenswert krisensicher .']"	['Er steht in einem geräumigen Tontopf am Fenster , bekommt regelmäßig zu trinken und lecker Stäbchen .']	[]	[]	"['"" "" Aber solch eine Katastrophe ! "" ""', 'Wirtschaftskrise hin , Finanzkrise her , die Arzneimittelbranche ist beneidenswert krisensicher .']"	1,0	1,0	1,0	1,0
1649	"Die Konstruktion ""Kategorisierung:leckerN"" gehört zu der Familie der Prädikationskonstruktionen und weist einer Entität die Eigenschaft ""lecker"" zu - sowohl im wörtlichen als auch im übertragenen Sinn. Die Konstruktion wird „in der Regel zur Kontextualisierung von Informalität und somit besonders der Beschreibung privater, familiärer und persönlicher Interaktionskontexte“ (Stumpf 2015a: 142) verwendet. Sie setzt sich aus dem konstruktionsevozierenden Element (KEE) ""lecker"" und dem internen Kern-Konstruktionselement (Kern-KE) ""Bezugsnomen"" zusammen."	"['Nicht zu vergessen das Kulturzentrum ( von Alvar Aalto ) , das städtische Theater ( von Hans Scharoun ) und das Wissenschaftsmuseum Phaeno ( von Zaha Hadid ) .', 'Bei "" Zimmer frei "" kann selbst Lagerfeuerromantik , lecker Essen und ein bisschen Gesang eine Herausforderung sein , wie zum Beispiel Guido Westerwelle feststellen musste .', 'Margaret wird der Inbegriff eines glamourösen Lebens .']"	['Nicht zu vergessen das Kulturzentrum ( von Alvar Aalto ) , das städtische Theater ( von Hans Scharoun ) und das Wissenschaftsmuseum Phaeno ( von Zaha Hadid ) .']	"['Bei "" Zimmer frei "" kann selbst Lagerfeuerromantik , lecker Essen und ein bisschen Gesang eine Herausforderung sein , wie zum Beispiel Guido Westerwelle feststellen musste .', 'Margaret wird der Inbegriff eines glamourösen Lebens .']"	[]	['Nicht zu vergessen das Kulturzentrum ( von Alvar Aalto ) , das städtische Theater ( von Hans Scharoun ) und das Wissenschaftsmuseum Phaeno ( von Zaha Hadid ) .']	"['Bei "" Zimmer frei "" kann selbst Lagerfeuerromantik , lecker Essen und ein bisschen Gesang eine Herausforderung sein , wie zum Beispiel Guido Westerwelle feststellen musste .']"	['Margaret wird der Inbegriff eines glamourösen Lebens .']	0,0	1,0	0,0	0,3333333333333333
1649	"Die Konstruktion ""Kategorisierung:leckerN"" gehört zu der Familie der Prädikationskonstruktionen und weist einer Entität die Eigenschaft ""lecker"" zu - sowohl im wörtlichen als auch im übertragenen Sinn. Die Konstruktion wird „in der Regel zur Kontextualisierung von Informalität und somit besonders der Beschreibung privater, familiärer und persönlicher Interaktionskontexte“ (Stumpf 2015a: 142) verwendet. Sie setzt sich aus dem konstruktionsevozierenden Element (KEE) ""lecker"" und dem internen Kern-Konstruktionselement (Kern-KE) ""Bezugsnomen"" zusammen."	"['Bei "" Zimmer frei "" kann selbst Lagerfeuerromantik , lecker Essen und ein bisschen Gesang eine Herausforderung sein , wie zum Beispiel Guido Westerwelle feststellen musste .', '"" Dieser Unterschied ist ständig bemerkbar , ich habe zum Beispiel noch nie gesehen , dass sich zwei Männer unter ihre Facebook - Profilfotos gegenseitig Dinge schreiben wie "" "" "" "" Du siehst soooo gut aus ! "" "" "" "" oder "" "" "" "" Du Hübschi ! "" "" "" "" . ""', 'Diese Generation ist keineswegs unpolitisch , im Gegenteil .']"	"['Bei "" Zimmer frei "" kann selbst Lagerfeuerromantik , lecker Essen und ein bisschen Gesang eine Herausforderung sein , wie zum Beispiel Guido Westerwelle feststellen musste .']"	"['"" Dieser Unterschied ist ständig bemerkbar , ich habe zum Beispiel noch nie gesehen , dass sich zwei Männer unter ihre Facebook - Profilfotos gegenseitig Dinge schreiben wie "" "" "" "" Du siehst soooo gut aus ! "" "" "" "" oder "" "" "" "" Du Hübschi ! "" "" "" "" . ""', 'Diese Generation ist keineswegs unpolitisch , im Gegenteil .']"	"['Bei "" Zimmer frei "" kann selbst Lagerfeuerromantik , lecker Essen und ein bisschen Gesang eine Herausforderung sein , wie zum Beispiel Guido Westerwelle feststellen musste .']"	[]	[]	"['"" Dieser Unterschied ist ständig bemerkbar , ich habe zum Beispiel noch nie gesehen , dass sich zwei Männer unter ihre Facebook - Profilfotos gegenseitig Dinge schreiben wie "" "" "" "" Du siehst soooo gut aus ! "" "" "" "" oder "" "" "" "" Du Hübschi ! "" "" "" "" . ""', 'Diese Generation ist keineswegs unpolitisch , im Gegenteil .']"	1,0	1,0	1,0	1,0
1660	"Bei der ""Passe-partout-Phrasem:X_Kopula_ART_Y-ding-Konstruktion"" handelt es sich um ein in eine [https://preview.gsw.phil.hhu.de/constructicon/construction?id=395|Prädikativkonstruktion] eingebettetes Kompositum mit fixem Zweitglied. Mittels der Konstruktion ""werden zwei Entitäten (X und Y) syntaktisch und semantisch miteinander verbunden, um (aus Sicht der Produzent/-innen) (stereo)typische Merkmale der Entität, die in die Y-Stelle tritt, zu versprachlichen"" (Stumpf 2021a:24). Obligatorische Elemente dieser Konstruktion sind die beiden konstruktionsevozierenden Elemente (KEE) Kopulaverb (""sein"", ""werden"" oder ""bleiben"") und Passe-partout-Wort (""ding"", ""kram"", ""sache"", ""teil"" oder ""zeug"") sowie die internen Kern-Konstruktionselemente (Kern-KE) ""Bezugsglied"" und ""Referent""."	"['Er ist der Herr des Lichts , in dem sie erscheint .', '"" "" Noaks sind ein Teufelszeug !', 'Er trug vorige Woche in Köln persönlich Sorge dafür , daß der weinerlichen Margarethe "" Gegen mich läuft eine Schlammschlacht "" Schreinemakers der Strom abgedreht wurde .']"	['Er ist der Herr des Lichts , in dem sie erscheint .']	"['"" "" Noaks sind ein Teufelszeug !', 'Er trug vorige Woche in Köln persönlich Sorge dafür , daß der weinerlichen Margarethe "" Gegen mich läuft eine Schlammschlacht "" Schreinemakers der Strom abgedreht wurde .']"	[]	['Er ist der Herr des Lichts , in dem sie erscheint .']	"['"" "" Noaks sind ein Teufelszeug !']"	"['Er trug vorige Woche in Köln persönlich Sorge dafür , daß der weinerlichen Margarethe "" Gegen mich läuft eine Schlammschlacht "" Schreinemakers der Strom abgedreht wurde .']"	0,0	1,0	0,0	0,3333333333333333
1660	"Bei der ""Passe-partout-Phrasem:X_Kopula_ART_Y-ding-Konstruktion"" handelt es sich um ein in eine [https://preview.gsw.phil.hhu.de/constructicon/construction?id=395|Prädikativkonstruktion] eingebettetes Kompositum mit fixem Zweitglied. Mittels der Konstruktion ""werden zwei Entitäten (X und Y) syntaktisch und semantisch miteinander verbunden, um (aus Sicht der Produzent/-innen) (stereo)typische Merkmale der Entität, die in die Y-Stelle tritt, zu versprachlichen"" (Stumpf 2021a:24). Obligatorische Elemente dieser Konstruktion sind die beiden konstruktionsevozierenden Elemente (KEE) Kopulaverb (""sein"", ""werden"" oder ""bleiben"") und Passe-partout-Wort (""ding"", ""kram"", ""sache"", ""teil"" oder ""zeug"") sowie die internen Kern-Konstruktionselemente (Kern-KE) ""Bezugsglied"" und ""Referent""."	"['Egal ob harte oder zarte Töne : Hauptsache , es klingt roh und ehrlich .', '"" "" Das ist eine Ehrensache "" "" , sagte Dardai bei seiner Vorstellung , "" "" ich bin Berliner , bin Herthaner , habe blaues Blut . "" ""', 'Die ganz und gar echte Realität der USA sei so verblüffend , so erstaunlich und so schräg , dass sie die magere Imaginationskraft eines jeden Schriftstellers locker erniedrige .']"	['Egal ob harte oder zarte Töne : Hauptsache , es klingt roh und ehrlich .']	"['"" "" Das ist eine Ehrensache "" "" , sagte Dardai bei seiner Vorstellung , "" "" ich bin Berliner , bin Herthaner , habe blaues Blut . "" ""', 'Die ganz und gar echte Realität der USA sei so verblüffend , so erstaunlich und so schräg , dass sie die magere Imaginationskraft eines jeden Schriftstellers locker erniedrige .']"	[]	['Egal ob harte oder zarte Töne : Hauptsache , es klingt roh und ehrlich .']	"['"" "" Das ist eine Ehrensache "" "" , sagte Dardai bei seiner Vorstellung , "" "" ich bin Berliner , bin Herthaner , habe blaues Blut . "" ""']"	['Die ganz und gar echte Realität der USA sei so verblüffend , so erstaunlich und so schräg , dass sie die magere Imaginationskraft eines jeden Schriftstellers locker erniedrige .']	0,0	1,0	0,0	0,3333333333333333
1660	"Bei der ""Passe-partout-Phrasem:X_Kopula_ART_Y-ding-Konstruktion"" handelt es sich um ein in eine [https://preview.gsw.phil.hhu.de/constructicon/construction?id=395|Prädikativkonstruktion] eingebettetes Kompositum mit fixem Zweitglied. Mittels der Konstruktion ""werden zwei Entitäten (X und Y) syntaktisch und semantisch miteinander verbunden, um (aus Sicht der Produzent/-innen) (stereo)typische Merkmale der Entität, die in die Y-Stelle tritt, zu versprachlichen"" (Stumpf 2021a:24). Obligatorische Elemente dieser Konstruktion sind die beiden konstruktionsevozierenden Elemente (KEE) Kopulaverb (""sein"", ""werden"" oder ""bleiben"") und Passe-partout-Wort (""ding"", ""kram"", ""sache"", ""teil"" oder ""zeug"") sowie die internen Kern-Konstruktionselemente (Kern-KE) ""Bezugsglied"" und ""Referent""."	['ZEIT ONLINE : Gründen ist vor allem Männersache .', 'Herz-Jesu-Freitag ( jeden 1. Freitag im Monat ) um 19 Uhr .', 'Vierzig ist das neue Dreißig .']	['ZEIT ONLINE : Gründen ist vor allem Männersache .']	['Herz-Jesu-Freitag ( jeden 1. Freitag im Monat ) um 19 Uhr .', 'Vierzig ist das neue Dreißig .']	['ZEIT ONLINE : Gründen ist vor allem Männersache .']	[]	[]	['Herz-Jesu-Freitag ( jeden 1. Freitag im Monat ) um 19 Uhr .', 'Vierzig ist das neue Dreißig .']	1,0	1,0	1,0	1,0
1671	"Die ""Prototyp:Inbegriff_NP.GEN-Konstruktion"" gehört sowohl zu den Intensivierungs- als auch den Prototypkonstruktionen, einer Untergruppe der Intensivierungskonstruktionen. Sie wird genutzt, um eine Entität als den Prototypen einer Kategorie festzulegen, wobei die prototypischen Merkmale dieser Kategorie gleichzeitig intensiviert werden. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""Inbegriff"", dem internen Kern-Konstruktionselement (Kern-KE) ""Intensivierte_Kategorie"" und dem externen Kern-KE ""Prototypische_Entität"". Des Weiteren kann das korrelierende Element (KorE) ""Determinierer"" realisiert werden."	"['Die Hostels waren eine Erfindung der Apartheid , man könnte auch sagen : ihr Inbegriff .', 'Vielleicht "" "" , sagt Petra , "" "" kannst du dich deshalb so gut durchsetzen . "" ""', 'Ein Bündnis mit Politikern , die Maas selbst für kaum politik- , geschweige denn regierungsfähig hält ?']"	['Die Hostels waren eine Erfindung der Apartheid , man könnte auch sagen : ihr Inbegriff .']	"['Vielleicht "" "" , sagt Petra , "" "" kannst du dich deshalb so gut durchsetzen . "" ""', 'Ein Bündnis mit Politikern , die Maas selbst für kaum politik- , geschweige denn regierungsfähig hält ?']"	['Die Hostels waren eine Erfindung der Apartheid , man könnte auch sagen : ihr Inbegriff .']	[]	[]	"['Vielleicht "" "" , sagt Petra , "" "" kannst du dich deshalb so gut durchsetzen . "" ""', 'Ein Bündnis mit Politikern , die Maas selbst für kaum politik- , geschweige denn regierungsfähig hält ?']"	1,0	1,0	1,0	1,0
1671	"Die ""Prototyp:Inbegriff_NP.GEN-Konstruktion"" gehört sowohl zu den Intensivierungs- als auch den Prototypkonstruktionen, einer Untergruppe der Intensivierungskonstruktionen. Sie wird genutzt, um eine Entität als den Prototypen einer Kategorie festzulegen, wobei die prototypischen Merkmale dieser Kategorie gleichzeitig intensiviert werden. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""Inbegriff"", dem internen Kern-Konstruktionselement (Kern-KE) ""Intensivierte_Kategorie"" und dem externen Kern-KE ""Prototypische_Entität"". Des Weiteren kann das korrelierende Element (KorE) ""Determinierer"" realisiert werden."	['Besonders fix dabei sind die Niederländer , deren Tomaten lange als Inbegriff der Geschmacksfreiheit galten .', 'Die fünfwöchigen Arbeiten auf dem 2 , 2 Kilometer langen Teilstück kommen einem Neubau gleich .', 'Die neuen Abteilungen gliedern sich nun in die Sparten Performing Arts I ( Musik von Klassik über Jazz bis zu modernen Grenzbereichen ) , Performing Arts II ( Tanz , Theater/Literatur und Kleinkunst , ) , Visual Arts ( Bildende Kunst , Film und Gestaltung ) , Life & Work ( Projekte in den Bereichen neuer Arbeitsformen und sozialer Integration ) , Science & Future ( speziell jugendbezogene Projekte ) sowie die Koordinationsstelle der Klubschulen .']	['Besonders fix dabei sind die Niederländer , deren Tomaten lange als Inbegriff der Geschmacksfreiheit galten .']	['Die fünfwöchigen Arbeiten auf dem 2 , 2 Kilometer langen Teilstück kommen einem Neubau gleich .', 'Die neuen Abteilungen gliedern sich nun in die Sparten Performing Arts I ( Musik von Klassik über Jazz bis zu modernen Grenzbereichen ) , Performing Arts II ( Tanz , Theater/Literatur und Kleinkunst , ) , Visual Arts ( Bildende Kunst , Film und Gestaltung ) , Life & Work ( Projekte in den Bereichen neuer Arbeitsformen und sozialer Integration ) , Science & Future ( speziell jugendbezogene Projekte ) sowie die Koordinationsstelle der Klubschulen .']	['Besonders fix dabei sind die Niederländer , deren Tomaten lange als Inbegriff der Geschmacksfreiheit galten .']	[]	[]	['Die fünfwöchigen Arbeiten auf dem 2 , 2 Kilometer langen Teilstück kommen einem Neubau gleich .', 'Die neuen Abteilungen gliedern sich nun in die Sparten Performing Arts I ( Musik von Klassik über Jazz bis zu modernen Grenzbereichen ) , Performing Arts II ( Tanz , Theater/Literatur und Kleinkunst , ) , Visual Arts ( Bildende Kunst , Film und Gestaltung ) , Life & Work ( Projekte in den Bereichen neuer Arbeitsformen und sozialer Integration ) , Science & Future ( speziell jugendbezogene Projekte ) sowie die Koordinationsstelle der Klubschulen .']	1,0	1,0	1,0	1,0
1671	"Die ""Prototyp:Inbegriff_NP.GEN-Konstruktion"" gehört sowohl zu den Intensivierungs- als auch den Prototypkonstruktionen, einer Untergruppe der Intensivierungskonstruktionen. Sie wird genutzt, um eine Entität als den Prototypen einer Kategorie festzulegen, wobei die prototypischen Merkmale dieser Kategorie gleichzeitig intensiviert werden. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""Inbegriff"", dem internen Kern-Konstruktionselement (Kern-KE) ""Intensivierte_Kategorie"" und dem externen Kern-KE ""Prototypische_Entität"". Des Weiteren kann das korrelierende Element (KorE) ""Determinierer"" realisiert werden."	['Wir sind also hin und wurden von einem Polizisten gefragt , wo wir denn hingehen wollen würden , zu Legida oder zur Gegendemo .', 'Reicher , geschweige denn glücklicher , wird ein Volk dadurch nicht – ebenso wenig , wie es durch die Heirat des Geistlichen ärmer wird .', 'Besonders fix dabei sind die Niederländer , deren Tomaten lange als Inbegriff der Geschmacksfreiheit galten .']	['Wir sind also hin und wurden von einem Polizisten gefragt , wo wir denn hingehen wollen würden , zu Legida oder zur Gegendemo .']	['Reicher , geschweige denn glücklicher , wird ein Volk dadurch nicht – ebenso wenig , wie es durch die Heirat des Geistlichen ärmer wird .', 'Besonders fix dabei sind die Niederländer , deren Tomaten lange als Inbegriff der Geschmacksfreiheit galten .']	[]	['Wir sind also hin und wurden von einem Polizisten gefragt , wo wir denn hingehen wollen würden , zu Legida oder zur Gegendemo .']	['Besonders fix dabei sind die Niederländer , deren Tomaten lange als Inbegriff der Geschmacksfreiheit galten .']	['Reicher , geschweige denn glücklicher , wird ein Volk dadurch nicht – ebenso wenig , wie es durch die Heirat des Geistlichen ärmer wird .']	0,0	1,0	0,0	0,3333333333333333
1681	"Die ""Prototyp:die_Mutter_allerNP-Konstruktion"" gehört sowohl zu den Intensivierungs- als auch den Prototypkonstruktionen, einer Untergruppe der Intensivierungskonstruktionen. Sie wird genutzt, um eine Entität als den Prototypen einer Kategorie festzulegen, wobei die prototypischen Merkmale dieser Kategorie gleichzeitig intensiviert werden. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""die_Mutter_aller"", dem internen Kern-Konstruktionselement (Kern-KE) ""Intensivierte_Kategorie"" und dem externen Kern-KE ""Prototypische_Entität""."	['Da wurde gegrölt , bis der Arzt kommen musste .', 'Allein über Hochzeit und Scheidung jedoch haben sie ganz und gar exklusive Macht ; bei Fragen wie Sorgerecht und Unterhaltszahlungen können israelische Bürger wählen , ob sie sich an ein religiöses oder an ein Zivilgericht wenden .', 'Rebecca Solnit : Die Mutter aller Fragen .']	['Da wurde gegrölt , bis der Arzt kommen musste .']	['Allein über Hochzeit und Scheidung jedoch haben sie ganz und gar exklusive Macht ; bei Fragen wie Sorgerecht und Unterhaltszahlungen können israelische Bürger wählen , ob sie sich an ein religiöses oder an ein Zivilgericht wenden .', 'Rebecca Solnit : Die Mutter aller Fragen .']	[]	['Da wurde gegrölt , bis der Arzt kommen musste .']	['Rebecca Solnit : Die Mutter aller Fragen .']	['Allein über Hochzeit und Scheidung jedoch haben sie ganz und gar exklusive Macht ; bei Fragen wie Sorgerecht und Unterhaltszahlungen können israelische Bürger wählen , ob sie sich an ein religiöses oder an ein Zivilgericht wenden .']	0,0	1,0	0,0	0,3333333333333333
